,HW,D,AW,Over,Under,HomeTeam,AwayTeam,BO2.5,BU2.5,BHD,BAD,THG,TAG,HPr5MW,HPr5MD,HPr5ML,aPr5MW,aPr5MD,aPr5ML,HWH2H,DH2H,AWH2H
2243,0,1,0,0,1,Marseille,Lyon,1.81,1.97,1.259259259259259,1.3076923076923077,5,8,1,2,2,2,1,2,0,4,1
2244,1,0,0,1,0,Toulouse,Guingamp,2.22,1.64,1.625,0.8125,7,8,2,2,1,2,2,1,1,1,3
2245,0,1,0,0,1,Nancy,Nantes,2.6,1.47,1.1153846153846154,0.9354838709677419,3,2,1,1,3,1,1,3,0,1,0
2246,1,0,0,1,0,Monaco,Rennes,2.04,1.76,2.023121387283237,0.7,13,5,4,1,0,2,1,2,1,3,1
2247,1,0,0,0,1,Lorient,Lille,2.29,1.59,1.0,1.24,3,5,1,0,4,1,1,3,2,0,3
2248,0,1,0,0,1,Dijon,Metz,2.24,1.63,1.4418604651162792,0.8266666666666667,5,8,1,1,3,3,1,1,0,1,0
2249,0,0,1,0,1,Bordeaux,Angers,2.33,1.58,1.9444444444444444,0.7368421052631579,8,4,3,0,2,2,0,3,0,1,2
2250,0,0,1,1,0,Caen,Paris SG,1.7,2.13,0.6428571428571429,3.2142857142857144,5,12,2,0,3,3,1,1,0,1,4
2251,1,0,0,0,1,Rennes,Caen,2.13,1.68,1.65,0.825,6,6,2,1,2,3,0,2,2,1,2
2252,1,0,0,1,0,Nice,Marseille,2.19,1.65,1.3913043478260871,0.9411764705882354,9,6,4,1,0,1,2,2,3,1,1
2253,0,0,1,1,0,Nantes,Metz,2.5,1.51,1.9653179190751444,0.6181818181818182,1,9,1,0,4,3,0,2,0,2,1
2254,0,0,1,1,0,Lyon,Bordeaux,1.72,2.08,2.3456790123456788,0.6909090909090909,9,8,2,0,3,3,0,2,2,1,2
2255,0,0,1,0,1,Lorient,Nancy,2.11,1.7,1.3025210084033614,0.9393939393939394,3,4,1,0,4,2,0,3,2,1,2
2256,0,0,1,1,0,Lille,Monaco,2.53,1.49,1.1153846153846154,0.9354838709677419,6,11,2,1,2,3,1,1,1,2,2
2257,0,1,0,0,1,Guingamp,Montpellier,2.27,1.6,1.347826086956522,0.8857142857142858,9,6,2,2,1,2,2,1,0,2,3
2258,1,0,0,1,0,Bastia,Toulouse,2.58,1.48,1.0909090909090908,1.0909090909090908,7,8,3,0,2,2,2,1,3,1,1
2259,1,0,0,1,0,Angers,Dijon,2.61,1.47,1.3777777777777778,0.8857142857142858,5,5,1,0,4,1,0,4,1,0,0
2260,0,1,0,0,1,Paris SG,St Etienne,1.65,2.2,3.9473684210526314,0.5526315789473685,10,6,3,1,1,1,2,2,4,1,0
2261,0,1,0,0,1,St Etienne,Toulouse,2.24,1.62,1.5116279069767442,0.9027777777777778,5,8,1,1,3,3,2,0,0,3,2
2262,1,0,0,1,0,Monaco,Paris SG,1.9,1.87,0.7368421052631579,1.9444444444444444,10,10,3,1,1,3,1,1,2,2,1
2263,1,0,0,0,1,Bordeaux,Nantes,2.38,1.55,1.5121951219512197,0.7380952380952381,6,2,2,1,2,1,0,4,3,1,1
2264,0,1,0,0,1,Nice,Lille,2.78,1.41,1.2,1.0,8,5,4,1,0,2,2,1,1,4,0
2265,0,0,1,0,1,Nancy,Guingamp,2.3,1.59,1.5116279069767442,0.9027777777777778,3,8,1,0,4,2,2,1,0,0,1
2266,0,1,0,0,1,Montpellier,Rennes,2.3,1.59,1.3025210084033614,0.96875,8,4,3,1,1,1,1,3,2,2,1
2267,1,0,0,0,1,Metz,Angers,2.67,1.45,1.2,0.9375,6,2,2,0,3,0,0,5,1,0,0
2268,1,0,0,1,0,Dijon,Lyon,1.9,1.87,0.8314087759815243,1.9672131147540983,5,14,1,1,3,3,0,2,1,0,2
2269,1,0,0,0,1,Caen,Bastia,2.3,1.59,1.5476190476190474,0.8552631578947368,8,6,4,0,1,3,0,2,1,3,1
2270,1,0,0,0,1,Marseille,Lorient,1.89,1.88,2.0571428571428574,0.72,5,3,2,2,1,1,0,4,1,3,1
2271,1,0,0,1,0,St Etienne,Montpellier,2.38,1.55,1.5853658536585367,0.8666666666666667,5,11,1,1,3,4,0,1,5,0,0
2272,1,0,0,1,0,Paris SG,Metz,1.44,2.69,7.079646017699115,0.3076923076923077,13,4,4,1,0,1,0,4,3,0,0
2273,1,0,0,1,0,Guingamp,Marseille,2.24,1.62,1.1481481481481481,1.1071428571428572,8,4,1,2,2,2,2,1,2,1,2
2274,1,0,0,1,0,Toulouse,Bordeaux,2.28,1.59,1.3913043478260871,0.9846153846153847,8,8,3,2,0,2,1,2,3,1,1
2275,1,0,0,0,1,Rennes,Nancy,2.31,1.58,1.5476190476190474,0.8552631578947368,3,5,1,0,4,1,0,4,2,2,1
2276,0,0,1,0,1,Nantes,Monaco,2.51,1.5,1.2,1.0,3,8,2,0,3,2,2,1,0,1,4
2277,0,0,1,1,0,Lorient,Bastia,2.35,1.56,1.8918918918918919,0.7777777777777778,3,6,1,0,4,3,1,1,2,2,1
2278,1,0,0,0,1,Lille,Dijon,2.32,1.58,2.0958083832335332,0.5833333333333334,5,1,3,1,1,0,2,3,3,0,0
2279,0,0,1,0,1,Angers,Nice,2.82,1.41,1.2,0.9375,2,7,0,0,5,4,0,1,0,1,2
2280,1,0,0,0,1,Lyon,Caen,1.57,2.35,3.571428571428571,0.5,14,6,4,0,1,3,1,1,4,0,1
2281,1,0,0,0,1,Nice,Rennes,2.34,1.57,1.3025210084033614,0.9538461538461539,8,2,4,0,1,0,1,4,3,0,2
2282,0,0,1,1,0,Nancy,Lyon,2.11,1.7,0.9428571428571428,1.5348837209302326,5,15,1,0,4,4,0,1,1,1,3
2283,0,1,0,0,1,Marseille,Toulouse,2.15,1.69,1.65,0.825,4,6,2,2,1,2,2,1,2,3,0
2284,1,0,0,0,1,Montpellier,Angers,2.6,1.47,1.4761904761904763,0.775,12,2,5,0,0,0,1,4,2,0,1
2285,1,0,0,1,0,Metz,Lille,2.56,1.48,0.9411764705882354,1.4545454545454546,4,4,1,0,4,2,2,1,1,1,1
2286,0,0,1,0,1,Dijon,Nantes,2.61,1.46,1.24,1.0,1,3,0,2,3,2,0,3,0,0,1
2287,1,0,0,1,0,Caen,Lorient,2.09,1.72,1.477272727272727,0.9285714285714286,7,3,3,2,0,1,0,4,2,0,3
2288,1,0,0,1,0,Bordeaux,St Etienne,2.42,1.53,1.24,1.0,11,4,3,1,1,1,1,3,2,2,1
2289,0,1,0,1,0,Monaco,Guingamp,2.04,1.75,2.3456790123456788,0.7238095238095238,9,7,2,2,1,0,3,2,2,2,1
2290,0,0,1,0,1,Bastia,Paris SG,1.83,1.95,0.36538461538461536,3.682170542635659,5,14,2,1,2,4,1,0,1,0,4
2291,0,1,0,0,1,Troyes,Marseille,1.45,2.62,0.8400000000000001,2.545454545454546,6,4,1,1,3,2,2,1,1,1,2
2292,0,0,1,0,1,St Etienne,Lille,2.29,1.59,1.3445378151260505,1.032258064516129,3,6,2,1,2,3,2,0,2,1,2
2293,0,0,1,1,0,Rennes,Bastia,1.87,1.91,1.9672131147540983,0.8314087759815243,2,5,0,1,4,2,1,2,1,0,4
2294,1,0,0,1,0,Reims,Lyon,1.54,2.41,1.1363636363636365,1.829268292682927,7,13,1,0,4,3,1,1,1,0,4
2295,1,0,0,1,0,Paris SG,Nantes,1.39,2.87,4.651162790697675,0.631578947368421,19,3,4,1,0,1,0,4,5,0,0
2296,1,0,0,0,1,Lorient,Ajaccio GFCO,1.74,2.05,1.1612903225806452,1.6363636363636362,2,6,1,1,3,1,0,4,1,1,0
2297,0,0,1,1,0,Guingamp,Nice,1.78,2.0,0.8928571428571428,2.0270270270270268,8,8,1,2,2,3,1,1,3,0,2
2298,1,0,0,0,1,Caen,Bordeaux,1.7,2.12,1.4705882352941178,1.206896551724138,4,9,2,2,1,2,1,2,3,1,1
2299,0,0,1,1,0,Angers,Toulouse,1.98,1.79,0.7157894736842105,1.8378378378378377,5,7,1,1,3,2,2,1,1,0,1
2300,0,1,0,0,1,Bordeaux,Paris SG,1.53,2.41,0.7872727272727272,2.7579617834394905,9,17,2,2,1,4,1,0,1,2,2
2301,1,0,0,0,1,Toulouse,Troyes,1.35,3.05,5.327868852459017,0.5,8,5,2,2,1,1,0,4,3,1,0
2302,1,0,0,0,1,Nice,St Etienne,2.05,1.75,1.477272727272727,0.9285714285714286,8,4,3,1,1,3,1,1,2,2,1
2303,0,0,1,1,0,Nantes,Caen,2.06,1.74,1.8579234972677594,0.7157894736842105,3,4,1,0,4,1,2,2,2,0,2
2304,1,0,0,0,1,Montpellier,Rennes,1.92,1.87,1.3865546218487395,1.064516129032258,11,1,4,0,1,0,1,4,2,2,1
2305,1,0,0,0,1,Marseille,Reims,1.6,2.27,1.7277486910994764,0.7857142857142856,4,5,2,1,2,1,0,4,2,2,1
2306,1,0,0,1,0,Lyon,Monaco,1.77,2.02,2.235294117647059,0.7999999999999999,14,8,4,1,0,2,1,2,2,2,1
2307,0,1,0,0,1,Lille,Guingamp,1.92,1.86,3.0069444444444446,0.54125,9,6,3,2,0,1,2,2,2,2,1
2308,1,0,0,1,0,Bordeaux,Lorient,1.7,2.13,2.235294117647059,0.7999999999999999,10,3,3,1,1,1,1,3,3,1,1
2309,1,0,0,0,1,Bastia,Angers,2.42,1.53,1.24,1.0,3,3,1,1,3,1,2,2,1,0,1
2310,0,0,1,1,0,Ajaccio GFCO,Paris SG,1.66,2.17,0.5773333333333334,2.986206896551724,6,20,1,1,3,5,0,0,0,0,2
2311,0,0,1,0,1,Angers,Marseille,2.18,1.66,0.9411764705882354,1.4222222222222223,4,5,2,2,1,1,1,3,1,0,1
2312,0,0,1,1,0,Troyes,Bordeaux,1.56,2.37,0.8888888888888888,2.3121387283236996,5,8,1,0,4,2,2,1,1,1,2
2313,0,1,0,0,1,St Etienne,Toulouse,1.87,1.91,1.65,0.825,6,9,4,1,0,2,2,1,0,3,2
2314,0,0,1,1,0,Reims,Montpellier,2.0,1.79,1.65,0.825,6,11,1,0,4,3,1,1,1,0,4
2315,1,0,0,0,1,Nantes,Nice,2.14,1.68,1.0666666666666667,1.28,4,7,2,0,3,2,1,2,3,2,0
2316,1,0,0,1,0,Monaco,Guingamp,1.83,1.95,3.0069444444444446,0.54125,8,8,2,1,2,1,2,2,2,2,1
2317,1,0,0,1,0,Lyon,Ajaccio GFCO,1.6,2.28,4.038461538461538,0.4772727272727273,11,6,4,1,0,1,1,3,1,0,1
2318,0,0,1,0,1,Lorient,Lille,1.98,1.8,0.9285714285714286,1.477272727272727,4,12,1,1,3,4,1,0,1,0,4
2319,0,1,0,0,1,Caen,Bastia,2.13,1.69,1.6666666666666667,0.7505773672055427,2,4,0,2,3,1,1,3,0,3,1
2320,1,0,0,1,0,Paris SG,Rennes,1.45,2.66,4.230769230769231,0.55,16,4,4,0,1,1,1,3,3,1,1
2321,0,1,0,0,1,Lille,Angers,2.34,1.57,2.2222222222222223,0.5538461538461539,12,9,4,1,0,3,2,0,0,1,1
2322,1,0,0,0,1,St Etienne,Lorient,1.78,2.01,3.0069444444444446,0.54125,9,5,5,0,0,1,1,3,4,0,1
2323,0,1,0,0,1,Rennes,Monaco,2.04,1.75,1.1481481481481481,1.1071428571428572,9,7,2,1,2,2,1,2,1,3,1
2324,1,0,0,1,0,Montpellier,Troyes,1.5,2.48,4.4,0.4583333333333333,8,4,2,1,2,1,0,4,1,3,0
2325,0,1,0,0,1,Guingamp,Caen,1.95,1.83,1.6923076923076923,0.7857142857142856,7,4,2,2,1,1,1,3,2,1,1
2326,1,0,0,1,0,Ajaccio GFCO,Bastia,2.45,1.52,1.6753926701570683,0.6736842105263158,5,5,1,1,3,1,1,3,2,0,0
2327,0,0,1,1,0,Toulouse,Lyon,1.82,1.96,0.9714285714285714,1.6190476190476188,9,11,2,1,2,3,2,0,1,1,3
2328,1,0,0,0,1,Nice,Reims,1.87,1.91,2.303030303030303,0.6909090909090909,10,4,3,1,1,1,0,4,3,2,0
2329,0,0,1,1,0,Rennes,Guingamp,1.92,1.86,1.8848167539267018,0.9,10,8,2,1,2,3,1,1,3,0,2
2330,0,0,1,0,1,Nantes,Montpellier,2.51,1.5,1.2916666666666667,0.96875,3,4,1,1,3,1,1,3,2,0,3
2331,1,0,0,1,0,Monaco,Marseille,1.96,1.82,1.6190476190476188,0.9444444444444444,8,5,2,1,2,0,2,3,3,1,1
2332,1,0,0,1,0,Troyes,Reims,1.66,2.17,0.8,2.3952095808383236,3,6,1,0,4,1,1,3,2,2,0
2333,1,0,0,1,0,Paris SG,Caen,1.57,2.36,3.676470588235294,0.5882352941176471,21,3,4,0,1,1,0,4,3,2,0
2334,0,1,0,0,1,Lorient,Toulouse,1.82,1.95,1.2142857142857144,1.3599999999999999,6,11,1,2,2,3,1,1,2,1,2
2335,0,0,1,1,0,Bordeaux,Angers,2.39,1.55,1.7837837837837835,0.6947368421052631,4,9,1,2,2,3,1,1,0,1,1
2336,0,0,1,0,1,Bastia,St Etienne,2.6,1.47,0.8,1.6,4,7,1,1,3,4,0,1,1,0,4
2337,0,0,1,1,0,Ajaccio GFCO,Lille,2.47,1.52,1.0,1.3445378151260505,3,14,1,1,3,5,0,0,0,0,2
2338,0,1,0,0,1,Lyon,Nice,1.64,2.23,2.709677419354839,0.7000000000000001,13,10,3,2,0,3,1,1,2,1,2
2339,1,0,0,1,0,Nice,Rennes,2.01,1.78,1.4130434782608696,1.0483870967741935,11,14,4,0,1,3,1,1,2,1,2
2340,0,1,0,0,1,Marseille,Bordeaux,1.9,1.87,1.9125683060109289,0.8083140877598153,5,4,0,3,2,1,3,1,1,3,1
2341,1,0,0,1,0,Lille,Monaco,2.52,1.5,1.3333333333333333,0.8571428571428571,12,8,5,0,0,1,2,2,1,3,1
2342,1,0,0,1,0,Toulouse,Bastia,2.28,1.59,2.0571428571428574,0.7578947368421053,11,4,3,1,1,1,2,2,1,1,3
2343,1,0,0,0,1,St Etienne,Troyes,1.53,2.42,4.069767441860465,0.525,6,2,3,1,1,0,0,5,3,1,0
2344,1,0,0,1,0,Reims,Nantes,2.54,1.49,1.25,0.9375,5,4,1,1,3,1,1,3,2,2,1
2345,0,0,1,0,1,Guingamp,Paris SG,2.01,1.79,0.8533333333333334,1.5609756097560978,6,15,2,1,2,3,1,1,1,1,3
2346,0,0,1,1,0,Caen,Lorient,1.88,1.9,1.5813953488372092,1.0303030303030303,5,5,1,1,3,1,2,2,2,0,3
2347,0,1,0,0,1,Angers,Ajaccio GFCO,2.53,1.5,1.488372093023256,0.9142857142857144,6,2,2,2,1,1,2,2,1,1,0
2348,0,0,1,0,1,Montpellier,Lyon,1.96,1.82,0.9714285714285714,1.6190476190476188,2,14,0,2,3,4,1,0,1,1,3
2349,0,0,1,1,0,Nantes,Lille,2.96,1.37,1.2608695652173914,0.7733333333333333,3,9,1,2,2,5,0,0,1,2,2
2350,0,0,1,1,0,Lorient,Lyon,1.74,2.07,0.9210526315789475,1.75,4,12,1,2,2,3,1,1,1,2,2
2351,1,0,0,1,0,Bastia,Marseille,2.27,1.61,0.9538461538461539,1.3025210084033614,4,6,1,3,1,0,3,2,1,1,3
2352,0,0,1,0,1,Troyes,Angers,2.01,1.78,0.911764705882353,1.347826086956522,2,8,0,0,5,2,2,1,0,0,2
2353,1,0,0,0,1,Toulouse,Caen,1.95,1.84,1.65,0.825,8,6,2,1,2,2,1,2,2,1,2
2354,1,0,0,1,0,Rennes,Reims,1.97,1.81,1.6410256410256412,0.7111111111111111,16,4,4,1,0,0,1,4,2,1,2
2355,1,0,0,1,0,Paris SG,Nice,1.81,1.97,2.3885350318471334,0.5769230769230769,14,8,2,1,2,3,0,2,5,0,0
2356,0,1,0,1,0,Guingamp,Montpellier,2.43,1.54,1.3043478260869565,0.8571428571428571,8,5,2,2,1,1,2,2,0,1,4
2357,0,0,1,0,1,Ajaccio GFCO,St Etienne,2.54,1.49,0.9090909090909092,1.25,3,6,1,2,2,2,1,2,0,0,2
2358,0,0,1,1,0,Monaco,Bordeaux,2.04,1.76,2.0809248554913298,0.7578947368421053,7,4,1,3,1,1,3,1,0,2,3
2359,0,0,1,0,1,Paris SG,Monaco,1.82,1.96,3.7593984962406015,0.5,14,9,2,1,2,2,3,0,1,3,1
2360,1,0,0,1,0,Nice,Ajaccio GFCO,2.23,1.64,1.9444444444444444,0.7368421052631579,7,4,3,1,1,1,3,1,1,0,1
2361,0,1,0,0,1,Bordeaux,Bastia,2.34,1.56,1.8857142857142857,0.6,6,4,1,3,1,1,3,1,0,3,2
2362,1,0,0,1,0,St Etienne,Montpellier,2.36,1.56,1.6,0.7619047619047619,5,5,1,2,2,2,1,2,5,0,0
2363,0,0,1,0,1,Reims,Guingamp,2.11,1.71,1.4545454545454546,0.9142857142857144,3,9,0,1,4,2,1,2,2,0,3
2364,1,0,0,0,1,Lille,Toulouse,2.27,1.6,1.7277486910994764,0.7333333333333333,6,7,4,1,0,1,2,2,3,1,1
2365,1,0,0,1,0,Caen,Troyes,1.53,2.41,2.8866666666666667,0.6661538461538462,7,3,3,1,1,0,0,5,2,0,0
2366,1,0,0,1,0,Angers,Lorient,2.41,1.53,1.1538461538461537,1.0,9,7,1,2,2,2,2,1,1,0,1
2367,0,0,1,1,0,Marseille,Rennes,2.01,1.78,1.8324607329842932,0.8333333333333333,6,13,0,4,1,3,1,1,2,1,2
2368,0,0,1,1,0,Troyes,Paris SG,1.49,2.55,0.5,4.8,5,14,1,0,4,2,2,1,0,0,4
2369,0,1,0,1,0,Rennes,Lyon,2.14,1.69,1.0,1.3445378151260505,9,13,3,1,1,3,1,1,2,1,2
2370,1,0,0,0,1,Nantes,Angers,2.72,1.44,1.7567567567567566,0.65,5,4,2,2,1,0,2,3,1,1,0
2371,1,0,0,1,0,Toulouse,Bordeaux,2.07,1.74,1.434782608695652,1.0312499999999998,7,6,1,2,2,1,2,2,3,1,1
2372,0,0,1,0,1,Montpellier,Nice,2.25,1.62,1.65,0.825,6,5,2,2,1,2,2,1,2,1,2
2373,0,1,0,0,1,Lorient,Marseille,1.99,1.8,1.064516129032258,1.404255319148936,7,5,2,2,1,0,5,0,1,3,1
2374,1,0,0,0,1,Guingamp,St Etienne,2.33,1.58,1.0333333333333334,1.215686274509804,10,3,1,1,3,0,3,2,1,1,3
2375,0,0,1,1,0,Bastia,Lille,2.82,1.41,0.9354838709677419,1.1153846153846154,4,6,2,2,1,3,2,0,1,2,2
2376,1,0,0,0,1,Ajaccio GFCO,Caen,2.29,1.59,1.2653061224489794,0.96875,6,6,1,3,1,2,1,2,1,0,1
2377,0,1,0,1,0,Monaco,Reims,2.05,1.74,2.3456790123456788,0.6333333333333333,8,5,1,4,0,1,1,3,3,2,0
2378,0,1,0,0,1,Bastia,Nantes,2.87,1.4,1.0069444444444444,1.0357142857142858,5,3,3,2,0,1,3,1,1,4,0
2379,0,1,0,0,1,Ajaccio GFCO,Marseille,2.16,1.67,0.9027777777777778,1.5116279069767442,5,5,0,4,1,1,4,0,0,2,0
2380,1,0,0,1,0,Rennes,Nantes,2.6,1.47,1.3636363636363635,0.8333333333333333,8,6,3,1,1,2,2,1,3,2,0
2381,0,1,0,0,1,Marseille,Toulouse,1.93,1.86,2.1176470588235294,0.6545454545454545,5,3,1,4,0,0,3,2,2,3,0
2382,1,0,0,1,0,Lyon,Guingamp,1.75,2.04,2.7586206896551726,0.4444444444444444,14,8,4,0,1,0,2,3,5,0,0
2383,0,1,0,0,1,Paris SG,Montpellier,2.05,1.75,2.7777777777777777,0.4444444444444444,8,6,2,2,1,2,2,1,3,2,0
2384,1,0,0,1,0,Nice,Troyes,1.68,2.15,2.6143790849673203,0.6153846153846154,3,5,1,2,2,1,0,4,2,2,0
2385,1,0,0,0,1,Lille,Reims,2.32,1.57,1.80327868852459,0.6599999999999999,5,5,3,2,0,2,0,3,2,0,3
2386,0,1,0,0,1,Bordeaux,Ajaccio GFCO,2.15,1.68,2.245508982035928,0.6818181818181818,6,5,1,2,2,0,3,2,0,1,1
2387,0,1,0,0,1,Bastia,Lorient,2.32,1.57,1.347826086956522,0.911764705882353,5,7,3,1,1,2,2,1,0,3,2
2388,0,1,0,0,1,Angers,St Etienne,2.78,1.42,0.9677419354838709,1.1764705882352942,4,7,0,2,3,1,3,1,0,1,1
2389,0,1,0,1,0,Caen,Monaco,2.36,1.56,0.9846153846153847,1.3445378151260505,6,7,2,1,2,2,3,0,0,3,1
2390,0,0,1,1,0,St Etienne,Caen,2.12,1.69,2.0809248554913298,0.6857142857142857,8,4,2,2,1,2,0,3,2,0,3
2391,0,1,0,0,1,Nantes,Monaco,2.44,1.52,1.2244897959183672,0.9375,6,7,3,2,0,3,2,0,0,1,4
2392,1,0,0,1,0,Lyon,Paris SG,1.94,1.84,0.72,2.0571428571428574,12,10,4,0,1,3,1,1,2,2,1
2393,0,0,1,0,1,Troyes,Lorient,1.69,2.13,1.0,1.4999999999999998,4,8,1,0,4,2,1,2,0,1,3
2394,0,0,1,1,0,Toulouse,Rennes,2.21,1.64,1.347826086956522,0.911764705882353,2,4,0,2,3,2,1,2,3,0,2
2395,0,1,0,1,0,Guingamp,Angers,2.62,1.46,1.5121951219512197,0.7380952380952381,11,5,1,2,2,0,1,4,0,2,0
2396,0,0,1,0,1,Nice,Bastia,2.5,1.51,1.8579234972677594,0.7157894736842105,2,6,1,2,2,4,0,1,2,0,3
2397,0,1,0,0,1,Marseille,St Etienne,2.26,1.61,1.7277486910994764,0.7333333333333333,5,7,1,4,0,2,2,1,2,3,0
2398,1,0,0,0,1,Lille,Lyon,2.38,1.55,1.1787072243346008,1.1071428571428572,4,10,2,3,0,3,0,2,2,2,1
2399,1,0,0,0,1,Caen,Rennes,2.25,1.62,1.1481481481481481,1.1071428571428572,4,2,2,0,3,1,1,3,2,1,2
2400,0,1,0,0,1,Toulouse,Ajaccio GFCO,2.24,1.62,1.8333333333333333,0.6947368421052631,2,4,0,2,3,0,2,3,0,2,0
2401,1,0,0,1,0,Paris SG,Reims,1.55,2.38,5.932203389830509,0.4117647058823529,14,5,4,1,0,2,0,3,3,2,0
2402,1,0,0,1,0,Monaco,Troyes,1.6,2.3,3.492647058823529,0.5,7,4,3,1,1,1,0,4,1,1,0
2403,1,0,0,1,0,Lorient,Guingamp,2.23,1.63,1.409090909090909,0.8611111111111112,9,11,2,1,2,2,1,2,3,1,1
2404,0,0,1,1,0,Angers,Montpellier,2.7,1.44,1.0344827586206897,1.1320754716981132,6,10,1,0,4,3,1,1,1,0,1
2405,0,1,0,0,1,Bordeaux,Nice,2.07,1.73,1.65,0.825,9,2,2,1,2,1,2,2,1,2,2
2406,0,1,0,0,1,St Etienne,Monaco,2.28,1.59,1.215686274509804,1.0333333333333334,7,8,2,2,1,3,1,1,1,3,1
2407,0,1,0,0,1,Nice,Marseille,2.12,1.7,1.032258064516129,1.3333333333333335,4,7,2,1,2,2,3,0,3,1,1
2408,1,0,0,1,0,Lyon,Caen,1.87,1.91,2.4203821656050954,0.5846153846153845,11,5,3,1,1,2,0,3,3,0,2
2409,0,0,1,0,1,Reims,Bastia,2.43,1.53,1.7567567567567566,0.65,5,4,2,1,2,3,0,2,2,0,3
2410,0,1,0,0,1,Paris SG,Lille,2.03,1.76,3.3928571428571432,0.59375,11,4,4,1,0,1,3,1,3,2,0
2411,1,0,0,1,0,Nantes,Lorient,2.38,1.55,1.4761904761904763,0.775,8,6,3,2,0,1,1,3,3,2,0
2412,1,0,0,0,1,Montpellier,Toulouse,2.15,1.68,1.5238095238095237,0.8421052631578948,8,1,2,1,2,0,1,4,3,1,1
2413,0,0,1,1,0,Guingamp,Bordeaux,2.28,1.59,1.4222222222222223,0.9411764705882354,9,11,3,1,1,2,1,2,1,1,3
2414,0,0,1,1,0,Ajaccio GFCO,Troyes,2.03,1.76,2.155688622754491,0.6260869565217392,3,6,0,1,4,2,0,3,0,1,1
2415,1,0,0,0,1,Rennes,Angers,2.52,1.5,1.7015706806282722,0.7222222222222222,3,5,2,1,2,1,0,4,2,0,0
2416,0,1,0,0,1,Lille,Rennes,2.46,1.52,1.6,0.7619047619047619,4,6,1,2,2,2,1,2,1,3,1
2417,0,0,1,1,0,Bordeaux,St Etienne,2.39,1.55,1.4222222222222223,0.9411764705882354,8,7,2,1,2,3,1,1,2,2,1
2418,0,1,0,0,1,Toulouse,Nantes,2.41,1.54,1.3777777777777778,0.8857142857142858,1,8,0,1,4,2,3,0,1,4,0
2419,1,0,0,0,1,Monaco,Nice,2.19,1.65,1.9444444444444444,0.7368421052631579,9,5,4,0,1,3,0,2,4,0,1
2420,0,1,0,0,1,Lorient,Montpellier,2.25,1.61,1.3333333333333335,1.032258064516129,5,6,1,1,3,1,1,3,0,3,2
2421,0,0,1,0,1,Caen,Reims,2.11,1.7,1.6097560975609757,0.868421052631579,5,7,2,0,3,2,2,1,3,0,1
2422,1,0,0,0,1,Bastia,Troyes,2.11,1.71,1.9125683060109289,0.7777777777777778,4,5,3,0,2,1,0,4,2,2,0
2423,0,0,1,1,0,Angers,Lyon,2.36,1.56,0.8611111111111112,1.409090909090909,6,7,1,0,4,2,1,2,1,0,1
2424,0,1,0,0,1,Ajaccio GFCO,Guingamp,2.41,1.53,1.1923076923076923,1.0689655172413794,3,9,0,2,3,3,2,0,0,1,1
2425,0,0,1,0,1,Rennes,St Etienne,2.36,1.56,1.3777777777777778,0.8857142857142858,7,4,2,1,2,2,1,2,0,4,1
2426,1,0,0,1,0,Reims,Angers,2.66,1.45,1.25,0.9090909090909092,6,8,1,2,2,2,0,3,1,1,0
2427,1,0,0,1,0,Paris SG,Lorient,1.51,2.46,5.508474576271187,0.30952380952380953,13,6,5,0,0,1,1,3,5,0,0
2428,1,0,0,0,1,Nice,Toulouse,2.01,1.78,1.477272727272727,0.9285714285714286,6,4,3,1,1,1,0,4,3,0,2
2429,1,0,0,1,0,Nantes,Ajaccio GFCO,2.47,1.51,1.7277486910994764,0.7333333333333333,10,5,3,2,0,0,2,3,1,1,0
2430,1,0,0,1,0,Lyon,Bordeaux,2.02,1.78,2.245508982035928,0.6818181818181818,8,8,2,1,2,3,1,1,3,1,1
2431,1,0,0,0,1,Lille,Caen,2.32,1.58,2.0,0.7,4,5,1,2,2,2,0,3,5,0,0
2432,1,0,0,1,0,Guingamp,Troyes,2.03,1.77,2.3456790123456788,0.6333333333333333,9,6,3,2,0,1,0,4,2,0,0
2433,0,0,1,0,1,Montpellier,Marseille,2.14,1.69,1.2307692307692308,1.1111111111111112,5,6,1,0,4,2,3,0,2,1,2
2434,1,0,0,0,1,Monaco,Bastia,2.21,1.65,2.7777777777777777,0.4444444444444444,10,2,3,1,1,2,0,3,5,0,0
2435,0,0,1,0,1,St Etienne,Paris SG,1.94,1.85,0.5066666666666666,2.4836601307189543,4,13,2,1,2,5,0,0,0,0,5
2436,1,0,0,0,1,Caen,Nice,2.09,1.73,1.3913043478260871,1.032258064516129,5,6,2,0,3,3,1,1,1,1,3
2437,1,0,0,1,0,Bordeaux,Rennes,2.21,1.65,1.3913043478260871,0.9696969696969698,9,9,3,2,0,3,1,1,2,3,0
2438,0,0,1,0,1,Troyes,Nantes,2.04,1.76,1.0312499999999998,1.434782608695652,6,7,1,1,3,2,3,0,0,0,2
2439,0,0,1,1,0,Toulouse,Guingamp,2.31,1.58,1.5348837209302326,0.9166666666666666,5,5,1,1,3,2,2,1,0,1,4
2440,1,0,0,0,1,Lorient,Reims,2.12,1.71,1.6097560975609757,0.868421052631579,5,4,1,2,2,0,2,3,2,1,2
2441,1,0,0,0,1,Bastia,Lyon,2.31,1.58,0.6363636363636364,2.023121387283237,4,6,3,0,2,1,1,3,1,1,3
